codigo_ine,nombre
42050,Cañamaque
42051,Carabantes
42052,Caracena
42053,Carrascosa De Abajo
42054,Carrascosa De La Sierra
42055,Casarejos
42056,Castilfrío De La Sierra
42058,Castillejo De Robledo
42057,Castilruiz
42059,Centenera De Andaluz
42060,Cerbón
42061,Cidones
42062,Cigudosa
42063,Cihuela
42064,Ciria
42065,Cirujales Del Río
42068,Coscurita
42069,Covaleda
42070,Cubilla
42071,Cubo De La Solana
42073,Cueva De Ágreda
42075,Dévanos
42076,Deza
42078,Duruelo De La Sierra
42079,Escobosa De Almazán
42080,Espeja De San Marcelino
42081,Espejón
42082,Estepa De San Juan
42083,Frechilla De Almazán
42084,Fresno De Caracena
42085,Fuentearmegil
42086,Fuentecambrón
42087,Fuentecantos
42088,Fuentelmonge
42089,Fuentelsaz De Soria
42090,Fuentepinilla
42092,Fuentes De Magaña
42093,Fuentestrún
42094,Garray
42095,Golmayo
42096,Gómara
42097,Gormaz
42098,Herrera De Soria
42100,Hinojosa Del Campo
42103,Langa De Duero
42105,Liceras
42106,"Losilla, La"
42107,Magaña
42108,Maján
42110,Matalebreras
42111,Matamala De Almazán
42113,Medinaceli
42115,Miño De Medinaceli
42116,Miño De San Esteban
42117,Molinos De Duero
42118,Momblona
42119,Monteagudo De Las Vicarías
42120,Montejo De Tiermes
42121,Montenegro De Cameros
42123,Morón De Almazán
42124,Muriel De La Fuente
42125,Muriel Viejo
42127,Nafría De Ucero
42128,Narros
42129,Navaleno
42130,Nepas
42131,Nolay
42132,Noviercas
42134,Ólvega
42135,Oncala
42139,Pinilla Del Campo
42140,Portillo De Soria
42141,"Póveda De Soria, La"
42142,Pozalmuro
42144,Quintana Redonda
42145,Quintanas De Gormaz
42148,Quiñonería
42149,"Rábanos, Los"
42151,Rebollar
42152,Recuerda
42153,Rello
42154,Renieblas
42155,Retortillo De Soria
42156,Reznos
42157,"Riba De Escalote, La"
42158,Rioseco De Soria
42159,Rollamienta
42160,"Royo, El"
42161,Salduero
42162,San Esteban De Gormaz
42163,San Felices
42164,San Leonardo De Yagüe
42165,San Pedro Manrique
42166,Santa Cruz De Yanguas
42167,Santa María De Huerta
42168,Santa María De Las Hoyas
42171,Serón De Nágima
42172,Soliedra
42173,Soria
42174,Sotillo Del Rincón
42175,Suellacabras
42176,Tajahuerce
42177,Tajueco
42178,Talveila
42181,Tardelcuende
42182,Taroda
42183,Tejado
42184,Torlengua
42185,Torreblacos
42187,Torrubia De Soria
42188,Trévago
42189,Ucero
42190,Vadillo
42191,Valdeavellano De Tera
42192,Valdegeña
42193,Valdelagua Del Cerro
42194,Valdemaluque
42195,Valdenebro
42196,Valdeprado
42197,Valderrodilla
42198,Valtajeros
42200,Velamazán
42201,Velilla De La Sierra
42202,Velilla De Los Ajos
42204,Viana De Duero
42205,Villaciervos
42206,Villanueva De Gormaz
42207,Villar Del Ala
42208,Villar Del Campo
42209,Villar Del Río
42211,"Villares De Soria, Los"
42212,Villasayas
42213,Villaseca De Arciel
42215,Vinuesa
42216,Vizmanos
42217,Vozmediano
42218,Yanguas
42219,Yelo
43001,Aiguamúrcia
43002,Albinyana
43003,"Albiol, L'"
43004,Alcanar
43005,Alcover
43904,"Aldea, L'"
43006,Aldover
43007,"Aleixar, L'"
43008,Alfara De Carles
43009,Alforja
43010,Alió
43011,Almoster
43012,Altafulla
43013,"Ametlla De Mar, L'"
43906,"Ampolla, L'"
43014,Amposta
43016,"Arboç, L'"
43015,Arbolí
43017,"Argentera, L'"
43018,Arnes
43019,Ascó
43020,Banyeres Del Penedès
43021,Barberà De La Conca
43022,Batea
43023,Bellmunt Del Priorat
43024,Bellvei
43025,Benifallet
43026,Benissanet
43027,"Bisbal De Falset, La"
43028,"Bisbal Del Penedès, La"
43029,Blancafort
43030,Bonastre
43031,"Borges Del Camp, Les"
43032,Bot
43033,Botarell
43034,Bràfim
43035,Cabacés
43036,Cabra Del Camp
43037,Calafell
43903,Camarles
43038,Cambrils
43907,"Canonja, La"
43039,Capafonts
43040,Capçanes
43041,Caseres
43042,Castellvell Del Camp
43043,"Catllar, El"
43045,Colldejou
43046,Conesa
43047,Constantí
43048,Corbera D'Ebre
43049,Cornudella De Montsant
43050,Creixell
43051,Cunit
43901,Deltebre
43053,Duesaigües
43054,"Espluga De Francolí, L'"
43055,Falset
43056,"Fatarella, La"
43057,"Febró, La"
43058,"Figuera, La"
43059,Figuerola Del Camp
43060,Flix
43061,Forès
43062,Freginals
43063,"Galera, La"
43064,Gandesa
43065,Garcia
43066,"Garidells, Els"
43067,Ginestar
43068,Godall
43069,Gratallops
43070,"Guiamets, Els"
43071,Horta De Sant Joan
43072,"Lloar, El"
43073,Llorac
43074,Llorenç Del Penedès
43076,Marçà
43075,Margalef
43077,Mas De Barberans
43078,Masdenverge
43079,Masllorenç
43080,"Masó, La"
43081,Maspujols
43082,"Masroig, El"
43083,"Milà, El"
43084,Miravet
43085,"Molar, El"
43086,Montblanc
43088,Montbrió Del Camp
43089,Montferri
43090,"Montmell, El"
43091,Mont-Ral
43092,Mont-Roig Del Camp
43093,Móra D'Ebre
43094,Móra La Nova
43095,"Morell, El"
43096,"Morera De Montsant, La"
43097,"Nou De Gaià, La"
43098,Nulles
43100,"Pallaresos, Els"
43099,"Palma D'Ebre, La"
43101,Passanant I Belltall
43102,Paüls
43103,Perafort
43104,"Perelló, El"
43105,"Piles, Les"
43106,"Pinell De Brai, El"
43107,Pira
43108,"Pla De Santa Maria, El"
43109,"Pobla De Mafumet, La"
43110,"Pobla De Massaluca, La"
43111,"Pobla De Montornès, La"
43112,Poboleda
43113,"Pont D'Armentera, El"
43141,Pontils
43114,Porrera
43115,Pradell De La Teixeta
43116,Prades
43117,Prat De Comte
43118,Pratdip
43119,Puigpelat
43120,Querol
43121,Rasquera
43122,Renau
43123,Reus
43124,"Riba, La"
43125,Riba-Roja D'Ebre
43126,"Riera De Gaià, La"
43127,Riudecanyes
43128,Riudecols
43129,Riudoms
43130,Rocafort De Queralt
43131,Roda De Barà
43132,Rodonyà
43133,Roquetes
43134,"Rourell, El"
43135,Salomó
43905,Salou
43136,Sant Carles De La Ràpita
43137,Sant Jaume Dels Domenys
43902,Sant Jaume D'Enveja
43138,Santa Bàrbara
43139,Santa Coloma De Queralt
43140,Santa Oliva
43142,Sarral
43143,Savallà Del Comtat
43144,"Secuita, La"
43145,"Selva Del Camp, La"
43146,Senan
43044,"Sénia, La"
43147,Solivella
43148,Tarragona
43149,Tivenys
43150,Tivissa
43151,"Torre De Fontaubella, La"
43152,"Torre De L'Espanyol, La"
43153,Torredembarra
43154,Torroja Del Priorat
43155,Tortosa
43156,Ulldecona
43157,Ulldemolins
43158,Vallclara
43159,Vallfogona De Riucorb
43160,Vallmoll
43161,Valls
43162,Vandellòs I L'Hospitalet De L'Infant
43163,"Vendrell, El"
43164,Vespella De Gaià
43165,Vilabella
43175,Vilalba Dels Arcs
43166,Vilallonga Del Camp
43168,Vilanova De Prades
43167,Vilanova D'Escornalbou
43169,Vilaplana
43170,Vila-Rodona
43171,Vila-Seca
43172,Vilaverd
43173,"Vilella Alta, La"
43174,"Vilella Baixa, La"
43176,Vimbodí I Poblet
43177,Vinebre
43178,Vinyols I Els Arcs
43052,Xerta
44001,Ababuj
44002,Abejuela
44003,Aguatón
44004,Aguaviva
44005,Aguilar Del Alfambra
44006,Alacón
44007,Alba
44008,Albalate Del Arzobispo
44009,Albarracín
44010,Albentosa
44011,Alcaine
44012,Alcalá De La Selva
44013,Alcañiz
44014,Alcorisa
44016,Alfambra
44017,Aliaga
44021,Allepuz
44022,Alloza
44023,Allueva
44018,Almohaja
44019,Alobras
44020,Alpeñés
44024,Anadón
44025,Andorra
44026,Arcos De Las Salinas
44027,Arens De Lledó
44028,Argente
44029,Ariño
44031,Azaila
44032,Bádenas
44033,Báguena
44034,Bañón
44035,Barrachina
44036,Bea
44037,Beceite
44039,Bello
44038,Belmonte De San José
44040,Berge
44041,Bezas
44042,Blancas
44043,Blesa
44044,Bordón
44045,Bronchales
44046,Bueña
44047,Burbáguena
44048,Cabra De Mora
44049,Calaceite
44050,Calamocha
44051,Calanda
44052,Calomarde
44053,Camañas
44054,Camarena De La Sierra
44055,Camarillas
44056,Caminreal
44059,Cantavieja
44060,Cañada De Benatanduz
44061,"Cañada De Verich, La"
44062,Cañada Vellida
44063,Cañizar Del Olivar
44064,Cascante Del Río
44065,Castejón De Tornos
44066,Castel De Cabra
44070,"Castellar, El"
44071,Castellote
44067,Castelnou
44068,Castelserás
44074,Cedrillas
44075,Celadas
44076,Cella
44077,"Cerollera, La"
44080,"Codoñera, La"
44082,Corbalán
44084,Cortes De Aragón
44085,Cosa
44086,Cretas
44087,Crivillén
44088,"Cuba, La"
44089,Cubla
44090,Cucalón
44092,"Cuervo, El"
44093,Cuevas De Almudén
44094,Cuevas Labradas
44096,Ejulve
44097,Escorihuela
44099,Escucha
44100,Estercuel
44101,Ferreruela De Huerva
44102,Fonfría
44103,Formiche Alto
44105,Fórnoles
44106,Fortanete
44107,Foz-Calanda
44108,"Fresneda, La"
44109,Frías De Albarracín
44110,Fuenferrada
44111,Fuentes Calientes
44112,Fuentes Claras
44113,Fuentes De Rubielos
44114,Fuentespalda
44115,Galve
44116,Gargallo
44117,Gea De Albarracín
44118,"Ginebrosa, La"
44119,Griegos
44120,Guadalaviar
44121,Gúdar
44122,Híjar
44123,Hinojosa De Jarque
44124,"Hoz De La Vieja, La"
44125,Huesa Del Común
44126,"Iglesuela Del Cid, La"
44127,Jabaloyas
44128,Jarque De La Val
44129,Jatiel
44130,Jorcas
44131,Josa
44132,Lagueruela
44133,Lanzuela
44135,Libros
44136,Lidón
44137,Linares De Mora
44141,Lledó
44138,Loscos
44142,Maicas
44143,Manzanera
44144,Martín Del Río
44145,Mas De Las Matas
44146,"Mata De Los Olmos, La"
44147,Mazaleón
44148,Mezquita De Jarque
44149,Mirambel
44150,Miravete De La Sierra
44151,Molinos
44152,Monforte De Moyuela
44153,Monreal Del Campo
44154,Monroyo
44155,Montalbán
44156,Monteagudo Del Castillo
44157,Monterde De Albarracín
44158,Mora De Rubielos
44159,Moscardón
44160,Mosqueruela
44161,Muniesa
44163,Noguera De Albarracín
44164,Nogueras
44165,Nogueruelas
44167,Obón
44168,Odón
44169,Ojos Negros
44171,Olba
44172,Oliete
44173,"Olmos, Los"
44174,Orihuela Del Tremedal
44175,Orrios
44176,Palomar De Arroyos
44177,Pancrudo
44178,"Parras De Castellote, Las"
44179,Peñarroya De Tastavins
44180,Peracense
44181,Peralejos
44182,Perales Del Alfambra
44183,Pitarque
44184,Plou
44185,"Pobo, El"
44187,"Portellada, La"
44189,Pozondón
44190,Pozuel Del Campo
44191,"Puebla De Híjar, La"
44192,"Puebla De Valverde, La"
44193,Puertomingalvo
44194,Ráfales
44195,Rillo
44196,Riodeva
44197,Ródenas
44198,Royuela
44199,Rubiales
44200,Rubielos De La Cérida
44201,Rubielos De Mora
44203,Salcedillo
44204,Saldón
44205,Samper De Calanda
44206,San Agustín
44207,San Martín Del Río
44208,Santa Cruz De Nogueras
44209,Santa Eulalia
44210,Sarrión
44211,Segura De Los Baños
44212,Seno
44213,Singra
44215,Terriente
44216,Teruel
44217,Toril Y Masegoso
44218,Tormón
44219,Tornos
44220,Torralba De Los Sisones
44223,Torre De Arcas
44224,Torre De Las Arcas
44225,Torre Del Compte
44227,Torre Los Negros
44221,Torrecilla De Alcañiz
44222,Torrecilla Del Rebollar
44226,Torrelacárcel
44228,Torremocha De Jiloca
44229,Torres De Albarracín
44230,Torrevelilla
44231,Torrijas
44232,Torrijo Del Campo
44234,Tramacastiel
44235,Tramacastilla
44236,Tronchón
44237,Urrea De Gaén
44238,Utrillas
44239,Valacloche
44240,Valbona
44241,Valdealgorfa
44243,Valdecuenca
44244,Valdelinares
44245,Valdeltormo
44246,Valderrobres
44247,Valjunquera
44249,"Vallecillo, El"
44250,Veguillas De La Sierra
44251,Villafranca Del Campo
44252,Villahermosa Del Campo
44256,Villanueva Del Rebollar De La Sierra
44257,Villar Del Cobo
44258,Villar Del Salz
44260,Villarluengo
44261,Villarquemado
44262,Villarroya De Los Pinares
44263,Villastar
44264,Villel
44265,Vinaceite
44266,Visiedo
44267,Vivel Del Río Martín
44268,"Zoma, La"
45001,Ajofrín
45002,Alameda De La Sagra
45003,Albarreal De Tajo
45004,Alcabón
45005,Alcañizo
45006,Alcaudete De La Jara
45007,Alcolea De Tajo
45008,Aldea En Cabo
45009,Aldeanueva De Barbarroya
45010,Aldeanueva De San Bartolomé
45011,Almendral De La Cañada
45012,Almonacid De Toledo
45013,Almorox
45014,Añover De Tajo
45015,Arcicóllar
45016,Argés
45017,Azután
45018,Barcience
45019,Bargas
45020,Belvís De La Jara
45021,Borox
45022,Buenaventura
45023,Burguillos De Toledo
45024,Burujón
45025,Cabañas De La Sagra
45026,Cabañas De Yepes
45027,Cabezamesada
45028,Calera Y Chozas
45029,Caleruela
45030,Calzada De Oropesa
45031,Camarena
45032,Camarenilla
45033,"Campillo De La Jara, El"
45034,Camuñas
45035,Cardiel De Los Montes
45036,Carmena
45037,"Carpio De Tajo, El"
45038,Carranque
45039,Carriches
45040,"Casar De Escalona, El"
45041,Casarrubios Del Monte
45042,Casasbuenas
45043,Castillo De Bayuela
45045,Cazalegas
45046,Cebolla
45047,Cedillo Del Condado
45048,"Cerralbos, Los"
45049,Cervera De Los Montes
45056,Chozas De Canales
45057,Chueca
45050,Ciruelos
45051,Cobeja
45052,Cobisa
45053,Consuegra
45054,Corral De Almaguer
45055,Cuerva
45058,Domingo Pérez
45059,Dosbarrios
45060,Erustes
45061,Escalona
45062,Escalonilla
45063,Espinoso Del Rey
45064,Esquivias
45065,"Estrella, La"
45066,Fuensalida
45067,Gálvez
45068,Garciotum
45069,Gerindote
45070,Guadamur
45071,"Guardia, La"
45072,"Herencias, Las"
45073,Herreruela De Oropesa
45074,Hinojosa De San Vicente
45075,Hontanar
45076,Hormigos
45077,Huecas
45078,Huerta De Valdecarábanos
45079,"Iglesuela, La"
45080,Illán De Vacas
45081,Illescas
45082,Lagartera
45083,Layos
45084,Lillo
45085,Lominchar
45086,Lucillos
45087,Madridejos
45088,Magán
45089,Malpica De Tajo
45090,Manzaneque
45091,Maqueda
45092,Marjaliza
45093,Marrupe
45094,Mascaraque
45095,"Mata, La"
45096,Mazarambroz
45097,Mejorada
45098,Menasalbas
45099,Méntrida
45100,Mesegar De Tajo
45101,Miguel Esteban
45102,Mocejón
45103,Mohedas De La Jara
45104,Montearagón
45105,Montesclaros
45106,Mora
45107,Nambroca
45108,"Nava De Ricomalillo, La"
45109,Navahermosa
45110,Navalcán
45111,Navalmoralejo
45112,"Navalmorales, Los"
45113,"Navalucillos, Los"
45114,Navamorcuende
45115,Noblejas
45116,Noez
45117,Nombela
45118,Novés
45119,Numancia De La Sagra
45120,Nuño Gómez
45121,Ocaña
45122,Olías Del Rey
45123,Ontígola
45124,Orgaz
45125,Oropesa
45126,Otero
45127,Palomeque
45128,Pantoja
45129,Paredes De Escalona
45130,Parrillas
45131,Pelahustán
45132,Pepino
45133,Polán
45134,Portillo De Toledo
45135,"Puebla De Almoradiel, La"
45136,"Puebla De Montalbán, La"
45137,"Pueblanueva, La"
45138,"Puente Del Arzobispo, El"
45139,Puerto De San Vicente
45140,Pulgar
45141,Quero
45142,Quintanar De La Orden
45143,Quismondo
45144,"Real De San Vicente, El"
45145,Recas
45146,Retamoso De La Jara
45147,Rielves
45148,Robledo Del Mazo
45149,"Romeral, El"
45150,San Bartolomé De Las Abiertas
45151,San Martín De Montalbán
45152,San Martín De Pusa
45153,San Pablo De Los Montes
45154,San Román De Los Montes
45155,Santa Ana De Pusa
45156,Santa Cruz De La Zarza
45157,Santa Cruz Del Retamar
45158,Santa Olalla
45901,Santo Domingo-Caudilla
45159,Sartajada
45160,Segurilla
45161,Seseña
45162,Sevilleja De La Jara
45163,Sonseca
45164,Sotillo De Las Palomas
45165,Talavera De La Reina
45166,Tembleque
45167,"Toboso, El"
45168,Toledo
45169,Torralba De Oropesa
45171,"Torre De Esteban Hambrán, La"
45170,Torrecilla De La Jara
45172,Torrico
45173,Torrijos
45174,Totanés
45175,Turleque
45176,Ugena
45177,Urda
45179,Valdeverdeja
45180,Valmojado
45181,Velada
45182,"Ventas Con Peña Aguilera, Las"
45183,"Ventas De Retamosa, Las"
45184,"Ventas De San Julián, Las"
45186,"Villa De Don Fadrique, La"
45185,Villacañas
45187,Villafranca De Los Caballeros
45188,Villaluenga De La Sagra
45189,Villamiel De Toledo
45190,Villaminaya
45191,Villamuelas
45192,Villanueva De Alcardete
45193,Villanueva De Bogas
45194,Villarejo De Montalbán
45195,Villarrubia De Santiago
45196,Villaseca De La Sagra
45197,Villasequilla
45198,Villatobas
45199,"Viso De San Juan, El"
45200,"Yébenes, Los"
45201,Yeles
45202,Yepes
45203,Yuncler
45204,Yunclillos
45205,Yuncos
46001,Ademuz
46002,Ador
46004,Agullent
46042,Aielo De Malferit
46043,Aielo De Rugat
46005,Alaquàs
46006,Albaida
46007,Albal
46008,Albalat De La Ribera
46009,Albalat Dels Sorells
46010,Albalat Dels Tarongers
46011,Alberic
46012,Alborache
46013,Alboraya
46014,Albuixech
46016,Alcàntera De Xúquer
46015,Alcàsser
46018,Alcublas
46019,"Alcúdia, L'"
46020,"Alcúdia De Crespins, L'"
46021,Aldaia
46022,Alfafar
46024,Alfara De La Baronia
46025,Alfara Del Patriarca
46026,Alfarp
46027,Alfarrasí
46023,Alfauir
46028,Algar De Palancia
46029,Algemesí
46030,Algimia De Alfara
46031,Alginet
46032,Almàssera
46033,Almiserà
46034,Almoines
46035,Almussafes
46036,Alpuente
46037,"Alqueria De La Comtessa, L'"
46017,Alzira
46038,Andilla
46039,Anna
46040,Antella
46041,Aras De Los Olmos
46003,Atzeneta D'Albaida
46044,Ayora
46046,Barx
46045,Barxeta
46047,Bèlgida
46048,Bellreguard
46049,Bellús
46050,Benagéber
46051,Benaguasil
46052,Benavites
46053,Beneixida
46054,Benetússer
46055,Beniarjó
46056,Beniatjar
46057,Benicolet
46904,Benicull De Xúquer
46060,Benifaió
46059,Benifairó De La Valldigna
46058,Benifairó De Les Valls
46061,Beniflá
46062,Benigánim
46063,Benimodo
46064,Benimuslem
46065,Beniparrell
46066,Benirredrà
46067,Benisanó
46068,Benissoda
46069,Benisuera
46070,Bétera
46071,Bicorp
46072,Bocairent
46073,Bolbaite
46074,Bonrepòs I Mirambell
46075,Bufali
46076,Bugarra
46077,Buñol
46078,Burjassot
46079,Calles
46080,Camporrobles
46081,Canals
46082,Canet D'En Berenguer
46083,Carcaixent
46084,Càrcer
46085,Carlet
46086,Carrícola
46087,Casas Altas
46088,Casas Bajas
46089,Casinos
46090,Castelló De Rugat
46091,Castellonet De La Conquesta
46092,Castielfabib
46093,Catadau
46094,Catarroja
46095,Caudete De Las Fuentes
46096,Cerdà
46107,Chella
46106,Chelva
46108,Chera
46109,Cheste
46111,Chiva
46112,Chulilla
46097,Cofrentes
46098,Corbera
46099,Cortes De Pallás
46100,Cotes
46105,Cullera
46113,Daimús
46114,Domeño
46115,Dos Aguas
46116,"Eliana, L'"
46117,Emperador
46118,Enguera
46119,"Ènova, L'"
46120,Estivella
46121,Estubeny
46122,Faura
46123,Favara
46126,Foios
46128,"Font De La Figuera, La"
46127,"Font D'En Carròs, La"
46124,Fontanars Dels Alforins
46125,Fortaleny
46129,Fuenterrobles
46131,Gandia
46902,Gátova
46130,Gavarda
46132,Genovés
46133,Gestalgar
46134,Gilet
46135,Godella
46136,Godelleta
46137,"Granja De La Costera, La"
46138,Guadasequies
46139,Guadassuar
46140,Guardamar De La Safor
46141,Higueruelas
46142,Jalance
46144,Jarafuel
46154,Llanera De Ranes
46155,Llaurí
46147,Llíria
46152,Llocnou De La Corona
46153,Llocnou De Sant Jeroni
46151,Llocnou D'En Fenollet
46156,Llombai
46157,"Llosa De Ranes, La"
46150,Llutxent
46148,Loriguilla
46149,Losa Del Obispo
46158,Macastre
46159,Manises
46160,Manuel
46161,Marines
46162,Massalavés
46163,Massalfassar
46164,Massamagrell
46165,Massanassa
46166,Meliana
46167,Millares
46168,Miramar
46169,Mislata
46170,Mogente/Moixent
46171,Moncada
46173,Montaverner
46174,Montesa
46175,Montitxelvo/Montichelvo
46176,Montroy
46172,Montserrat
46177,Museros
46178,Náquera
46179,Navarrés
46180,Novelé/Novetlè
46181,Oliva
46183,"Olleria, L'"
46182,Olocau
46184,Ontinyent
46185,Otos
46186,Paiporta
46187,Palma De Gandía
46188,Palmera
46189,"Palomar, El"
46190,Paterna
46191,Pedralba
46192,Petrés
46193,Picanya
46194,Picassent
46195,Piles
46196,Pinet
46199,"Pobla De Farnals, La"
46202,"Pobla De Vallbona, La"
46200,"Pobla Del Duc, La"
46203,"Pobla Llarga, La"
46197,Polinyà De Xúquer
46198,Potríes
46205,Puçol
46201,Puebla De San Miguel
46204,Puig
46101,Quart De Les Valls
46102,Quart De Poblet
46103,Quartell
46104,Quatretonda
46206,Quesa
46207,Rafelbuñol/Rafelbunyol
46208,Rafelcofer
46209,Rafelguaraf
46210,Ráfol De Salem
46212,Real
46211,Real De Gandía
46213,Requena
46214,Riba-Roja De Túria
46215,Riola
46216,Rocafort
46217,Rotglà I Corberà
46218,Rótova
46219,Rugat
46220,Sagunto/Sagunt
46221,Salem
46903,San Antonio De Benagéber
46222,Sant Joanet
46223,Sedaví
46224,Segart
46225,Sellent
46226,Sempere
46227,Senyera
46228,Serra
46229,Siete Aguas
46230,Silla
46231,Simat De La Valldigna
46232,Sinarcas
46233,Sollana
46234,Sot De Chera
46235,Sueca
46236,Sumacàrcer
46237,Tavernes Blanques
46238,Tavernes De La Valldigna
46239,Teresa De Cofrentes
46240,Terrateig
46241,Titaguas
46242,Torrebaja
46243,Torrella
46244,Torrent
46245,Torres Torres
46246,Tous
46247,Tuéjar
46248,Turís
46249,Utiel
46250,Valencia
46251,Vallada
46252,Vallanca
46253,Vallés
46254,Venta Del Moro
46256,Vilamarxant
46255,Villalonga
46257,Villanueva De Castellón
46258,Villar Del Arzobispo
46259,Villargordo Del Cabriel
46260,Vinalesa
46145,Xàtiva
46143,Xeraco
46146,Xeresa
46110,Xirivella
46261,Yátova
46262,"Yesa, La"
46263,Zarra
47001,Adalia
47002,Aguasal
47003,Aguilar De Campos
47004,Alaejos
47005,Alcazarén
47006,Aldea De San Miguel
47007,Aldeamayor De San Martín
47008,Almenara De Adaja
47009,Amusquillo
47010,Arroyo De La Encomienda
47011,Ataquines
47012,Bahabón
47013,Barcial De La Loma
47014,Barruelo Del Valle
47015,Becilla De Valderaduey
47016,Benafarces
47017,Bercero
47018,Berceruelo
47019,Berrueces
47020,Bobadilla Del Campo
47021,Bocigas
47022,Bocos De Duero
47023,Boecillo
47024,Bolaños De Campos
47025,Brahojos De Medina
47026,Bustillo De Chaves
47027,Cabezón De Pisuerga
47028,Cabezón De Valderaduey
47029,Cabreros Del Monte
47030,Campaspero
47031,"Campillo, El"
47032,Camporredondo
47033,Canalejas De Peñafiel
47034,Canillas De Esgueva
47035,Carpio
47036,Casasola De Arión
47037,Castrejón De Trabancos
47038,Castrillo De Duero
47039,Castrillo-Tejeriego
47040,Castrobol
47041,Castrodeza
47042,Castromembibre
47043,Castromonte
47044,Castronuevo De Esgueva
47045,Castronuño
47046,Castroponce
47047,Castroverde De Cerrato
47048,Ceinos De Campos
47049,Cervillego De La Cruz
47050,Cigales
47051,Ciguñuela
47052,Cistérniga
47053,Cogeces De Íscar
47054,Cogeces Del Monte
47055,Corcos
47056,Corrales De Duero
47057,Cubillas De Santa Marta
47058,Cuenca De Campos
47059,Curiel De Duero
47060,Encinas De Esgueva
47061,Esguevillas De Esgueva
47062,Fombellida
47063,Fompedraza
47064,Fontihoyuelo
47065,Fresno El Viejo
47066,Fuensaldaña
47067,Fuente El Sol
47068,Fuente-Olmedo
47069,Gallegos De Hornija
47070,Gatón De Campos
47071,Geria
47073,Herrín De Campos
47074,Hornillos De Eresma
47075,Íscar
47076,Laguna De Duero
47077,Langayo
47079,Llano De Olmedo
47078,Lomoviejo
47080,Manzanillo
47081,Marzales
47082,Matapozuelos
47083,Matilla De Los Caños
47084,Mayorga
47086,Medina De Rioseco
47085,Medina Del Campo
47087,Megeces
47088,Melgar De Abajo
47089,Melgar De Arriba
47090,Mojados
47091,Monasterio De Vega
47092,Montealegre De Campos
47093,Montemayor De Pililla
47094,Moral De La Reina
47095,Moraleja De Las Panaderas
47096,Morales De Campos
47097,Mota Del Marqués
47098,Mucientes
47099,"Mudarra, La"
47100,Muriel
47101,Nava Del Rey
47102,Nueva Villa De Las Torres
47103,Olivares De Duero
47104,Olmedo
47105,Olmos De Esgueva
47106,Olmos De Peñafiel
47109,Palazuelo De Vedija
47110,"Parrilla, La"
47111,"Pedraja De Portillo, La"
47112,Pedrajas De San Esteban
47113,Pedrosa Del Rey
47114,Peñafiel
47115,Peñaflor De Hornija
47116,Pesquera De Duero
47117,Piña De Esgueva
47118,Piñel De Abajo
47119,Piñel De Arriba
47121,Pollos
47122,Portillo
47123,Pozal De Gallinas
47124,Pozaldez
47125,Pozuelo De La Orden
47126,Puras
47127,Quintanilla De Arriba
47129,Quintanilla De Onésimo
47130,Quintanilla De Trigueros
47128,Quintanilla Del Molar
47131,Rábano
47132,Ramiro
47133,Renedo De Esgueva
47134,Roales De Campos
47135,Robladillo
47137,Roturas
47138,Rubí De Bracamonte
47139,Rueda
47140,Saelices De Mayorga
47141,Salvador De Zapardiel
47142,San Cebrián De Mazote
47143,San Llorente
47144,San Martín De Valvení
47145,San Miguel Del Arroyo
47146,San Miguel Del Pino
47147,San Pablo De La Moraleja
47148,San Pedro De Latarce
47149,San Pelayo
47150,San Román De Hornija
47151,San Salvador
47156,San Vicente Del Palacio
47152,Santa Eufemia Del Arroyo
47153,Santervás De Campos
47154,Santibáñez De Valcorba
47155,Santovenia De Pisuerga
47157,Sardón De Duero
47158,"Seca, La"
47159,Serrada
47160,Siete Iglesias De Trabancos
47161,Simancas
47162,Tamariz De Campos
47163,Tiedra
47164,Tordehumos
47165,Tordesillas
47169,Torre De Esgueva
47170,Torre De Peñafiel
47166,Torrecilla De La Abadesa
47167,Torrecilla De La Orden
47168,Torrecilla De La Torre
47171,Torrelobatón
47172,Torrescárcela
47173,Traspinedo
47174,Trigueros Del Valle
47175,Tudela De Duero
47176,"Unión De Campos, La"
47177,Urones De Castroponce
47178,Urueña
47179,Valbuena De Duero
47180,Valdearcos De La Vega
47181,Valdenebro De Los Valles
47182,Valdestillas
47183,Valdunquillo
47186,Valladolid
47184,Valoria La Buena
47185,Valverde De Campos
47187,Vega De Ruiponce
47188,Vega De Valdetronco
47189,Velascálvaro
47190,Velilla
47191,Velliza
47192,Ventosa De La Cuesta
47193,Viana De Cega
47195,Villabáñez
47196,Villabaruz De Campos
47197,Villabrágima
47198,Villacarralón
47199,Villacid De Campos
47200,Villaco
47203,Villafrades De Campos
47204,Villafranca De Duero
47205,Villafrechós
47206,Villafuerte
47207,Villagarcía De Campos
47208,Villagómez La Nueva
47209,Villalán De Campos
47210,Villalar De Los Comuneros
47211,Villalba De La Loma
47212,Villalba De Los Alcores
47213,Villalbarba
47214,Villalón De Campos
47215,Villamuriel De Campos
47216,Villán De Tordesillas
47217,Villanubla
47218,Villanueva De Duero
47219,Villanueva De La Condesa
47220,Villanueva De Los Caballeros
47221,Villanueva De Los Infantes
47222,Villanueva De San Mancio
47223,Villardefrades
47224,Villarmentero De Esgueva
47225,Villasexmir
47226,Villavaquerín
47227,Villavellid
47228,Villaverde De Medina
47229,Villavicencio De Los Caballeros
47194,Viloria
47230,Wamba
47231,Zaratán
